ResourceID,GROUPID,ADDRESS_TYPE_E55,ADMINISTRATIVE_SUBDIVISION_E48,ADMINISTRATIVE_SUBDIVISION_TYPE_E55,ANCILLARY_FEATURE_TYPE_E55,BEGINNING_OF_EXISTENCE_TYPE_E55,COMPONENT_TYPE_E55,CONDITION_DESCRIPTION_E62,CONDITION_TYPE_E55,CONSTRUCTION_TECHNIQUE_E55,CULTURAL_PERIOD_E55,DATE_CONDITION_ASSESSED_E49,DATE_EVALUATED_E49,DESCRIPTION_E62,DESCRIPTION_OF_LOCATION_E62,DESCRIPTION_TYPE_E55,DESIGNATION_OR_PROTECTION_FROM_DATE_E49,END_DATE_OF_EXISTENCE_E49,END_OF_EXISTENCE_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FROM_DATE_E49,GEOMETRY_QUALIFIER_E55,HERITAGE_RESOURCE_TYPE_E55,HERITAGE_RESOURCE_USE_TYPE_E55,INTEGRITY_TYPE_E55,KEYWORD_E55,MANAGEMENT_RECOMMENDATION_E89,MATERIAL_E57,MODIFICATION_DESCRIPTION_E62,MODIFICATION_TYPE_E55,NAME_E41,NAME_TYPE_E55,PERIOD_OF_SIGNIFICANCE_FROM_DATE_E49,PERIOD_OF_SIGNIFICANCE_TO_DATE_E49,PLACE_ADDRESS_E45,REASONS_E62,RECOMMENDATION_TYPE_E55,RESOURCE_TYPE_CLASSIFICATION_E55,SETTING_TYPE_E55,SPATIAL_COORDINATES_GEOMETRY_E47,START_DATE_OF_EXISTENCE_E49,STATUS_E55,STYLE_E55,TO_DATE_E49,TYPE_OF_DESIGNATION_OR_PROTECTION_E55,UNIT_OF_MEASUREMENT_E55,VALUE_OF_MEASUREMENT_E60,PHOTO
HCM-247,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,11/25/1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-247,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95e028b-67c2-4960-8ba9-4b288af49c3b.jpg
HCM-3,ADMINISTRATIVE_SUBDIVISION.E48-1-72,fca22099-63d5-49eb-9e25-702d5efe663c,Central City Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535 N MAIN ST,,,,,"MULTIPOLYGON (((-118.23997430322235 34.057119262245429,-118.23986832200099 34.057336856728305,-118.23978823664783 34.057501255913174,-118.2397752224954 34.057499083456314,-118.23976220881616 34.057497075869229,-118.23974912973785 34.057495288240126,-118.23973601819644 34.057493693024888,-118.23972287411306 34.057492262745008,-118.23970969764513 34.057491052357499,-118.23969648871382 34.057490034383846,-118.23968328025518 34.057489181279969,-118.23967888865056 34.057488970165934,-118.23927877175397 34.057301589473248,-118.23927535960108 34.05729752938705,-118.2392710856852 34.057292289424261,-118.23926694367177 34.05728699424261,-118.23926290046742 34.057281616428995,-118.23925898924409 34.057276210875038,-118.23925517682976 34.057270722689175,-118.23925146338163 34.05726520682844,-118.23924788175734 34.057259608270364,-118.23924443211396 34.05725398197206,-118.2392410813581 34.057248300520399,-118.23923786250461 34.057242563849925,-118.23923474253866 34.057236772026123,-118.23923175455347 34.057230952462092,-118.23922889847059 34.057225077679341,-118.23922617436853 34.057219175156398,-118.23922354923246 34.057213244958668,-118.23922105599857 34.057207259542238,-118.23921869474546 34.057201246385659,-118.23921646539443 34.057195178010311,-118.23921436810267 34.057189109373439,-118.23921236969825 34.057182985583225,-118.23921053636778 34.057176861466047,-118.23920880192455 34.057170682195576,-118.23920719954053 34.057164502663532,-118.23920576207317 34.057158267847434,-118.23920442372876 34.057152060313655,-118.23920321728626 34.05714579756129,-118.23920214290277 34.057139534547339,-118.23920120049972 34.057133243793253,-118.23920039015566 34.057126952777587,-118.23919971179194 34.057120634021878,-118.23919919858038 34.057114342417755,-118.23919878433449 34.057108023138888,-118.23919850206883 34.05710167611997,-118.23919835194054 34.05709535631798,-118.23919833387107 34.05708903625446,-118.2391984477818 34.057082688450862,-118.23919872684444 34.057076367798864,-118.23919910495118 34.057070046950713,-118.23919961511653 34.057063725840983,-118.2392002574191 34.057057431948202,-118.23920106479494 34.057051137728529,-118.2392019712147 34.057044843312639,-118.23920300977159 34.057038576113733,-118.23920418038696 34.057032308653248,-118.23920541820995 34.057026453240042,-118.2392055162326 34.057026095822913,-118.23920695104351 34.057019855317797,-118.23920851806996 34.057013669508194,-118.23921021723336 34.057007510915568,-118.23921204845517 34.057001352061334,-118.23921401189244 34.056995247902613,-118.23921607437343 34.056989143547568,-118.23921830208444 34.05698309382268,-118.23922062891764 34.056977071380125,-118.23922308788767 34.056971076154426,-118.23922567907307 34.056965135624189,-118.23922840239523 34.056959222310802,-118.23923122483947 34.056953336279776,-118.23923421251364 34.056947504878735,-118.23923729938852 34.056941728238478,-118.23924048538537 34.056935978880475,-118.23924380359742 34.056930284217898,-118.23924725402476 34.056924644250685,-118.23925080365264 34.056919059044212,-118.23925448541706 34.056913501054552,-118.2392582994753 34.056908025238769,-118.23926217971936 34.05690260424916,-118.23926622511462 34.056897210410916,-118.23927033677434 34.056891898877332,-118.23927458064917 34.056886642039018,-118.23927892380307 34.056881467439972,-118.23928339909342 34.056876320057668,-118.23928797374143 34.056871282393061,-118.23933510413094 34.05681996871953,-118.23934524117861 34.056808957153201,-118.23998057230038 34.057106444717448,-118.23997430322235 34.057119262245429)))",,,,,,,,
HCM-3,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822-01-01,,,,,,,
HCM-3,DESCRIPTION.E62-111,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it reflects the 'broad cultural, economic, or social history of the nation, state, or community.' It is recognized as the oldest established church in continuing use in the city.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-3,EVALUATION_CRITERIA_ASSIGNMENT.E13-111,,,,,,,,,,,,8/5/2014,,,,,,,,,,,,,,,,,,,,,1822-01-01,,,"The property meets the criteria for HCM designation because it reflects the G+ç-úbroad cultural, economic, or social history of the nation, state, or community.' It is recognized as the oldest established church in continuing use in the city.",,,,,,3c2e5880-c211-4f37-bb22-bc614485f799,,,,,,
HCM-3,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-3,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-3,EXTERNAL_RESOURCE.E1-11-295,,,,,,,,,,,,,,,,,,,132A215   183,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-3,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,1042472,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-3,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,3,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-3,EXTERNAL_RESOURCE.E1-4,,,,,,,,,,,,,,,,,,,72000231,745107d3-1257-47e6-8900-4498aa4f405e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-3,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,fcd4648d-09e0-4cd7-9dd7-966dbedcfd37,,,,,,,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plaza Church,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuestra Senora La Reina de Los Angeles,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 3,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Iglesia de Nuestra Senora La Reina de Los Angeles,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Our Lady Queen of Angels, La Placita",ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles Plaza Historic District contributor,f7aecc0c-9022-440f-a934-7c9456281fd1,,,,,,,,,,,,,,,,
HCM-3,NAME.E41-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuestra Senora La Reina de Los Angeles,3d2ef9d9-e2f1-4286-8922-1b153504e6f5,,,,,,,,,,,,,,,,
HCM-3,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,1f71b277-9843-4553-93b8-97aaf8246ba7,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,5c7c35a5-9baa-41be-8f5e-d8d21aec570c,,,,,
HCM-3,PROTECTION_EVENT.E65-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d60fd0f-5655-4641-95e3-241162e52ec3,,,
HCM-3,PROTECTION_EVENT.E65-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531123d5-1e76-411e-adfc-470da5fc45a5,,,
HCM-3,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,8/6/1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-3,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-320,ADMINISTRATIVE_SUBDIVISION.E48-1-647,fca22099-63d5-49eb-9e25-702d5efe663c,Westwood Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10944 W OPHIR DR,,,,,"MULTIPOLYGON (((-118.45117068461471 34.068139666279315,-118.45144752973943 34.068049710115609,-118.45152572819158 34.068216434602107,-118.45152612931233 34.068217339906489,-118.4515264643954 34.068218245457764,-118.45152679962675 34.068219178487368,-118.45152706867211 34.068220084285507,-118.45152727197645 34.06822104528716,-118.45152747513245 34.068221978810499,-118.45152764541794 34.06822293993568,-118.45152774966574 34.068223901307661,-118.45152782074638 34.068224835324735,-118.45152785895651 34.068225796943558,-118.4515278311289 34.068226758809274,-118.45152780330132 34.068227720675033,-118.45152770943609 34.068228682787634,-118.4515275824036 34.068229617545285,-118.45152738948178 34.068230580028192,-118.4515271964116 34.068231515032757,-118.45152693730378 34.068232450284157,-118.45152664517705 34.068233385659013,-118.45152632003149 34.068234321157263,-118.45152596171876 34.068235229300676,-118.45152557023883 34.068236110089089,-118.45152511272119 34.068236991124429,-118.45152465520353 34.068237872159699,-118.45152413149987 34.068238725963518,-118.45152357477733 34.068239579890779,-118.4515229848876 34.068240406463111,-118.45152239484955 34.068241205557044,-118.45152173877374 34.068242004897897,-118.45152104953083 34.068242776883821,-118.45152032712068 34.068243521514773,-118.45151957169163 34.06824426626924,-118.45151881596597 34.068244956066955,-118.45151799420256 34.0682456461115,-118.45151717229085 34.068246308677693,-118.45151628419312 34.068246944012422,-118.45151539594701 34.068247551868765,-118.4515145075526 34.068248132246737,-118.45151355312045 34.068248712871615,-118.45149939920967 34.068256954494345,-118.45148544474404 34.068265442680072,-118.45147162324081 34.068274095240582,-118.45145803405318 34.068282966762496,-118.45145043398101 34.068288051287688,-118.45116493289061 34.068481332994757,-118.45116401147231 34.068481913493528,-118.45116309005402 34.068482493992271,-118.45116213532033 34.068483019657648,-118.45116114756773 34.06848354544632,-118.45116015951869 34.068484016278298,-118.45115913830246 34.068484459755261,-118.45115811708625 34.068484903232225,-118.4511570625547 34.068485291875817,-118.45115597485596 34.068485653164359,-118.45115491987977 34.068485959372843,-118.45115379886563 34.068486265827985,-118.45115271072228 34.068486544681448,-118.45115158926356 34.068486768701518,-118.45115046765667 34.06848696524326,-118.45114931288259 34.068487134429944,-118.4511481909793 34.068487276014913,-118.45114703576057 34.068487362766533,-118.45114588054192 34.068487449518123,-118.45114472502681 34.068487481312992,-118.45114356936357 34.068487485629504,-118.45114241355212 34.068487462467651,-118.45114129046321 34.068487384225762,-118.45114013420714 34.06848727862883,-118.45113897780291 34.068487145553519,-118.45113785426943 34.06848698487655,-118.45113673058773 34.06848679672121,-118.45113560660974 34.068486553609162,-118.45113451565065 34.06848631037375,-118.45113339137622 34.068486012304945,-118.45113233299149 34.068485686511202,-118.45113124129144 34.068485305884003,-118.45113018261037 34.068484925133482,-118.45112915680006 34.068484516781254,-118.45112813069339 34.068484053472318,-118.45112713760567 34.068483590040074,-118.45112617724051 34.068483071527787,-118.45112521687541 34.068482553015521,-118.45112428923285 34.068481979423197,-118.45112336144213 34.068481378352509,-118.45112246667037 34.068480777158427,-118.45112163778832 34.068480148239473,-118.4511208086099 34.068479464363712,-118.45111997943154 34.068478780487986,-118.45111921614281 34.068478068887238,-118.45094556452179 34.068312414997585,-118.45117068461471 34.068139666279315)))",,,,,,,,
HCM-320,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1937,,,,,,,
HCM-320,DESCRIPTION.E62-958,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it reflects 'the broad cultural, political, economic or social history of the nation, state, or community,' for its association with the University Cooperative Housing Association, which purchased the building in 1941. The association provided affordable housing for non-white UCLA students who may have been denied housing opportunities elsewhere due to restrictive racial covenants.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-320,EVALUATION_CRITERIA_ASSIGNMENT.E13-958,,,,,,,,,,,,8/5/2014,,,,,,,,,,,,,,,,,,,,,1/1/1941,,,"The property meets the criteria for HCM designation because it reflects +óGé¼+ôthe broad cultural, political, economic or social history of the nation, state, or community,' for its association with the University Cooperative Housing Association, which purchased the building in 1941. The association provided affordable housing for non-white UCLA students who may have been denied housing opportunities elsewhere due to restrictive racial covenants.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-320,EVALUATION_CRITERIA_ASSIGNMENT.E13-959,,,,,,,,,,,,8/5/2014,,,,,,,,,,,,,,,,,,,,,1/1/1937,,,"The property meets the criteria for HCM designation because it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example of Mid-Century Modern architecture. It is also associated with the 'notable work of a master builder, designer, or architect,' as a work by master architect Richard Neutra.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-320,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-320,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-320,EXTERNAL_RESOURCE.E1-11-315,,,,,,,,,,,,,,,,,,,135B149   175,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-320,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,952757,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-320,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,320,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-320,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,09daee30-fdac-4a34-ab92-00955b9e0dd6,,,,,,,,,,,,,,,,,,,,,,
HCM-320,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Landfair Apartments,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-320,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everett Robison Hall,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-320,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 320,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-320,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,774644a6-5298-4266-80b7-f47e42e06b6b,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,f13217d7-e628-49fd-847d-aba26e6f9547,,,,,
HCM-320,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,5/20/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-320,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-33,ADMINISTRATIVE_SUBDIVISION.E48-1-298,fca22099-63d5-49eb-9e25-702d5efe663c,Hollywood Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800 W HOLLYWOOD BLVD,,,,,"MULTIPOLYGON (((-118.29519219212358 34.101279708534904,-118.29531377726346 34.101343189698134,-118.29531501587118 34.101665842529556,-118.29470771808579 34.101667325221051,-118.2932690977579 34.101670825371421,-118.29326900138412 34.101643346824758,-118.29326783256801 34.101310087013317,-118.29306071212162 34.101194876382451,-118.29298051754517 34.101046300740038,-118.2929781566762 34.101041854902029,-118.2929756952674 34.10103699712603,-118.29297336579427 34.101032084072564,-118.29297110238542 34.101027170858856,-118.29296897091226 34.101022202367659,-118.29296690540704 34.101017206237692,-118.2929649719337 34.1010121823088,-118.29296317049229 34.101007130580982,-118.29296143501884 34.101002051214472,-118.29295983157718 34.100996944049015,-118.29295829419972 34.100991836723338,-118.29295692178977 34.100986674040108,-118.29295561544394 34.100981511196728,-118.29295444112982 34.100976320554459,-118.29295336591188 34.100971129671933,-118.29295238969361 34.100965911070546,-118.29295154560337 34.100960692148867,-118.29295080051287 34.10095544550839,-118.29295015451835 34.100950198627629,-118.2929496406517 34.100944951426563,-118.29294919275281 34.100939676586748,-118.29294891001376 34.100934401346549,-118.29294869343488 34.100929153424715,-118.2929486088876 34.100923877704012,-118.29294865646811 34.100918601662961,-118.29294877011253 34.100913325461804,-118.2929490489166 34.10090804886017,-118.29294939378458 34.100902772098387,-118.29294987087655 34.10089752249484,-118.29295044706429 34.100892272650981,-118.2929511223477 34.100887022566923,-118.29295192985509 34.100881799641023,-118.29295283645816 34.100876576474924,-118.29295384215693 34.10087135306852,-118.29295498007953 34.100866156820352,-118.292956217194 34.100860987810449,-118.29295755350046 34.100855846038826,-118.29295902193434 34.10085070394689,-118.29296055652826 34.100845589173254,-118.29296222334585 34.100840501557826,-118.2929640223872 34.100835441100529,-118.29296588758848 34.100830407961617,-118.29296788491715 34.100825374502335,-118.29296998153386 34.10082039575979,-118.29297214431041 34.10081544433563,-118.2929744724388 34.100810547468079,-118.29297686663068 34.100805650440279,-118.29297936011061 34.100800808129257,-118.29300108472889 34.100760086858692,-118.29300027200475 34.100509290010031,-118.29299852660255 34.099973458051572,-118.29299761944083 34.099695704756812,-118.29299635961237 34.099307872334329,-118.292995992017 34.099193534030029,-118.29299594378014 34.09917976727921,-118.29299554335417 34.099056058791753,-118.29299549492487 34.099042237083879,-118.29331267506903 34.099055014591052,-118.29359014590145 34.09906621155141,-118.29359010345186 34.099054120992065,-118.29392041460535 34.099053043172489,-118.29392076791389 34.099162957427872,-118.29440054533708 34.099161349754404,-118.2945521914356 34.09916087026221,-118.29455880843054 34.099163904276089,-118.29456890009645 34.099168743418296,-118.29457889305696 34.099173692715439,-118.29458878750569 34.099178807124567,-118.29459858334594 34.099184059167236,-118.29460824754641 34.099189448923973,-118.29463204485421 34.099202965416183,-118.2946569021987 34.099198590633414,-118.29469858853938 34.099189366015317,-118.2947311939613 34.09922778425824,-118.29473212280806 34.099228908622528,-118.29473945313322 34.099237519078812,-118.29490626128484 34.099283990870362,-118.29490534445178 34.099286273846765,-118.29490452671263 34.099288556581243,-118.29490370907034 34.09929086679432,-118.29490299052192 34.099293176765563,-118.29490227207036 34.099295514215292,-118.29490161968134 34.099297851503792,-118.29490103335499 34.099300188631062,-118.29490048015677 34.099302553156257,-118.29489995998982 34.099304917600818,-118.29489953891679 34.099307281803561,-118.29489911784367 34.099309646006233,-118.29489876293013 34.099312037526325,-118.29489847407918 34.099314428885116,-118.29489821816264 34.099316792684746,-118.29489802840558 34.099319183801661,-118.29489787177677 34.099321602316557,-118.29489774808238 34.099323993272272,-118.29489772348188 34.099326383986167,-118.29489769888141 34.099328774700041,-118.2948977404405 34.099331192731221,-118.29489784796533 34.099333583122636,-118.29489802155275 34.09933597335278,-118.29489819514023 34.099338363582966,-118.29489846782171 34.099340753571305,-118.2948987405032 34.099343143559629,-118.29489911218175 34.099345505827564,-118.29489951698852 34.099347895493452,-118.29489995472983 34.099350257600143,-118.29490045853376 34.099352619545598,-118.29490099536902 34.099354981410443,-118.29490159817016 34.099357315635558,-118.29490226703392 34.099359649699373,-118.29490293589774 34.099361983763181,-118.29490370375868 34.099364290106628,-118.29490447161969 34.099366596450068,-118.29490533857472 34.099368902551639,-118.29490620543287 34.099371181174639,-118.29490717138511 34.099373459555821,-118.29490813724048 34.099375710458382,-118.29490916906168 34.099377933721243,-118.29491026694561 34.099380156822825,-118.29491136482964 34.099382379924393,-118.29491256171082 34.099384575305493,-118.2949137584951 34.099386743208122,-118.29491502124526 34.099388883470937,-118.29491635005817 34.099391023572494,-118.29491767877421 34.099393136195459,-118.29491907355303 34.09939524865721,-118.29492053429767 34.099397333479146,-118.29492202797687 34.099399390741887,-118.29492355459051 34.099401420445439,-118.29492511413871 34.099403422589809,-118.29492670671834 34.099405424653533,-118.29492836516688 34.099407371598915,-118.29493005664688 34.099409318463607,-118.29493181409276 34.09941123768855,-118.29493357144175 34.099413129434879,-118.29493539475662 34.099414993541409,-118.29493725100602 34.099416830088735,-118.29493914018992 34.099418639076887,-118.29494106230835 34.099420420505787,-118.29494262224499 34.099422532564105,-118.29494477490465 34.099424121078762,-118.29494692756438 34.099425709593405,-118.29494908022414 34.099427298107969,-118.29495123298098 34.099428914101097,-118.29495295507017 34.099430173921277,-118.29519289749919 34.099608117608611,-118.29536167876952 34.099754689151098,-118.295386230717 34.099776035103488,-118.29539100210391 34.099780227692648,-118.29539739776199 34.099786037558765,-118.29540369461766 34.099791930102455,-118.29540982670494 34.099797932963781,-118.29541400352721 34.099802127005574,-118.29541585989276 34.099803991024103,-118.29542176134373 34.099810159321336,-118.29542753096081 34.099816410377038,-118.29543316864685 34.099822716712538,-118.29543864156446 34.099829133365766,-118.29544401558255 34.099835605218153,-118.29544925786374 34.099842187307523,-118.2954543351823 34.099848824757615,-118.2954592805697 34.099855517487654,-118.29546409422021 34.09986232045474,-118.29546877584244 34.099869151223267,-118.29547329269613 34.09987609230965,-118.29547764449002 34.099883061278241,-118.2954818974813 34.09989011292469,-118.29548595247822 34.099897220012714,-118.29548990857539 34.099904382300039,-118.29549366667818 34.099911600028996,-118.29549729284957 34.099918873038014,-118.29550078708964 34.099926201327143,-118.29550408323801 34.099933557579391,-118.2955072475521 34.09994099659032,-118.29551027974047 34.099948435924333,-118.29551311403132 34.099955958178576,-118.2955158162935 34.099963508234445,-118.29551835349545 34.099971086172729,-118.29552072573418 34.099978719471999,-118.29552293291259 34.099986380653618,-118.29552497493344 34.099994042239238,-118.29552688502255 34.100001759105034,-118.29552859701967 34.100009503934039,-118.2955301769878 34.100017276564714,-118.29553159179831 34.100025049599331,-118.29553284164524 34.100032877995034,-118.29553389320574 34.100040679396855,-118.29553481283425 34.100048536078923,-118.29553556720785 34.100056365686406,-118.29553615652054 34.100064223176354,-118.29553654774085 34.100072108629604,-118.29553680673767 34.100079966927481,-118.29553690067353 34.100087853107816,-118.29553707542055 34.100342910725871,-118.2955370078886 34.10035184149492,-118.29553671010572 34.100361047614932,-118.29553624716411 34.100370254138944,-118.29553558603203 34.100379461147632,-118.29553472670933 34.100388668641095,-118.29553366909893 34.100397849140727,-118.29553244623241 34.100407002565724,-118.29553099214343 34.100416156556292,-118.29552937279823 34.100425283472255,-118.29552755516499 34.100434383394337,-118.29552553914667 34.100443428844031,-118.29552335796903 34.100452474697654,-118.29552097850321 34.10046149355739,-118.29551840065206 34.100470457944766,-118.29551562451259 34.100479395338212,-118.29551268301944 34.100488278178389,-118.29551111293451 34.100492651144449,-118.29550954314072 34.100497106546179,-118.29550620497355 34.100505907919995,-118.29550479723073 34.100509483604313,-118.29550270145251 34.100514654740529,-118.29549903267475 34.100523374486336,-118.29549516541408 34.100532012281114,-118.29549109976764 34.10054059560332,-118.29548686867003 34.100549096893609,-118.29548247231547 34.100557571109121,-118.29547787747786 34.100565963373541,-118.29547311728609 34.100574301084492,-118.29546819164301 34.100582556763527,-118.29546306751678 34.100590730491312,-118.29545781106808 34.100598849584884,-118.29545235613615 34.100606886727171,-118.29544673575273 34.100614841837483,-118.2954409498208 34.100622687437188,-118.29538854383317 34.100692666622784,-118.29530322080703 34.100785918327446,-118.29524714087879 34.100853873000425,-118.29523895037242 34.100863647980454,-118.2952289164793 34.100875241063505,-118.29521861774582 34.100886669919994,-118.29520812033283 34.10089796186714,-118.29519735807938 34.100909089587645,-118.2951863640175 34.100920053000877,-118.29517513824395 34.100930879585206,-118.29516368056497 34.100941514383472,-118.29515413155926 34.100950111088586,-118.29544615035125 34.101178378121396,-118.29536939231797 34.101209012265976,-118.29519219212358 34.101279708534904)))",,,,,,,,
